id;imdb_id;title;original_title;overview;vote_average;vote_count;popularity;revenue;budget
136294;tt1560993;The Perfect Date;L'Amour, c'est mieux à deux;Michel dreams of a perfect meeting with the woman of his dreams, entirely due to chance, as his parents and grandparents experienced. Vincent, Michel's contrast, is completely different. He is more the man of the direct approach and he follows his...! The two childhood friends Michel and Vincent, with completely opposite views when it comes to women, soon discover the limits of their respective techniques when they meet Angèle and Nathalie.;5.7;163;5.71;0;0
3934;tt0092068;Ménage;Tenue de soirée;Menage begins as a comedy of sorts, but be warned: it develops into a very dark, very confusing probe into the seamier aspects of Parisian life. Gerard Depardieu plays a crude but charismatic thief, whose own gayness does not prevent his commiserating with those of the opposite sex. Miou-Miou and Michel Blanc are young, impoverished lovers who fall under Depardieu's influence. He gains their confidence by introducing them to kinky sex, then sucks them into a vortex of crime. Director Bertrand Blier, who in most of his films has explored the awesome power (rather than pleasure) of sex, nearly outdoes himself in Menage (aka Tenue de Soiree).;6.6;117;5.705;0;0
462148;tt6960736;Love Addict;Love Addict;Gabriel can't resist a beautiful woman. But his womanizing attitude is taking a toll on his career and social life. He decides to hire a life coach to help him.;6.1;294;5.704;0;0
377154;tt4331970;Being 17;Quand on a 17 ans;Set in the beautiful high Pyrenees in south-west France, Damien lives with his mother Marianne, a doctor, while his father, a pilot, is on a tour of duty abroad with the French military. At school, Damien is bullied by Thomas,  who lives in the farming community up in the mountains. The boys find themselves living together when Marianne invites Thomas to come and stay with them while his mother is ill in hospital. Damien must learn to live with the boy who terrorised him.;6.9;265;5.701;2000000;0
329712;tt4428814;The Measure of a Man;La Loi du marché;At the age of 51 and after 20 months on unemployment, Thierry starts a new job that soon brings him face to face with a moral dilemma. How much is he willing to accept to keep his job?;6.5;239;5.688;106498;0
432627;tt6096500;In and Out;L'un dans l'autre;Two couples, Pierre and Aimée, Éric and Pénélope, all share four years of friendship without cloud. Only concern, Penelope and Pierre have become lovers ... The situation becoming untenable, they decide to break. But after a final night of passionate love, fate plays a trick on them: Peter and Penelope each wake up in the body of the other! To protect their secrecy, they each find themselves having to live the life of the other. This is the beginning of the complications ...;5.3;129;5.683;0;0
277230;tt3202392;La liste de mes envies;La liste de mes envies;When the little haberdasher Arras discovers she's won 18 million in the lottery and can now afford anything she wants, she has only one fear: losing the small joys of life made simple it cherishes above all. But fate is obstinate, and this is giving too long this good fortune will trigger it, despite herself, a hurricane that will change everything. Everything except her.;5.4;124;5.68;0;0
408299;tt5766118;Heaven Will Wait;Le ciel attendra;Mélanie, 16 years old, lives with her mother. She likes going to school, her friends, playing the cello, and she wants to change the world. But when she meets a boy on the Internet and falls in love with him, her world changes as she is gradually recruited by Daesh. Sonia is 17 years old, and she almost did something irrevocable to “guarantee” her family a place in paradise. These teenage girls might be called Anaïs, Manon or Leila, and one day they all might go some way down the recruitment process. But can they ever come back from it?;7.2;142;5.679;0;0
375527;tt4161586;Half Sister, Full Love;Et ta sœur;Pierrick is still dealing with the recent disappearance of his brother. Then why not accept the invitation of Tessa, his best friend, at her family home in order to spend a week alone to meditate on his life?;5.3;116;5.669;0;0
322125;tt4058500;A Perfect Man;Un Homme idéal;A struggling writer finds a shortcut to fame, but a blackmailer threatens to ruin his perfect life.;7.0;439;5.669;0;0
582881;tt7534102;The Swallows of Kabul;Les hirondelles de Kaboul;Summer 1998 - Kabul under Taliban rule. Zunaira and Mohsen are young and in love. Despite the daily violence and misery, they hope for a better future. One day, a foolish gesture causes life to take an irrevocable turn.;7.8;131;5.664;0;0
499722;tt7654872;The Other Woman;Amoureux de ma femme;When Daniel and Isabelle invite Patrick and his new flame, Emma, to dinner, it’s with some misgivings. After all, Patrick has just dumped his ex-wife — their best friend — to run off with a much younger woman. But when the ravishing Emma appears, all of Daniel’s qualms fly out of the window. He’s instantly smitten with the seductive woman...;4.9;106;5.664;0;0
382518;tt5597946;Last Call for Nowhere;Débarquement immédiat!;French border cop José Fernandez has just one last extradition to do before his long-awaited promotion to the crime bureau. But his detainee Akim, victim of a judiciary glitch, is outraged to find himself saddled with the identity of a potential terrorist and put on a flight back to Kabul, where he has never even set foot before! What starts as a routine trip for Fernandez and his skirt-chasing partner Guy goes haywire when their plane is grounded in Malta, forcing them to bunk up with Akim, who will stop at nothing to avoid extradition!;5.8;215;5.658;0;0
609797;tt10445866;Wandering Stars;Les étoiles vagabondes;While navigating creative pressures and personal upsets, French rapper Nekfeu begins a global quest for musical inspiration and creates a masterpiece.;7.6;175;5.657;0;0
21946;tt0825239;Counter Investigation;Contre-enquête;A cop investigates whether the man convicted of murdering his daughter is really guilty.;6.9;222;5.653;0;0
51071;tt1533818;The Big Picture;L'homme qui voulait vivre sa vie;Paul Exben is a success story – partner in one of Paris's most exclusive law firms, big salary, big house, glamorous wife and two sons straight out of a Gap catalog. But when he finds out that Sarah, his wife, is cheating on him with Greg Kremer, a local photographer, a rush of blood provokes Paul into a fatal error.;6.3;110;5.65;0;0
325848;tt4466362;The Parisian Bitch;'Connasse' : Princesse des cœurs;Thirty-year-old Camilla, born a bitch, realizes that she doesn't have the life she deserves and decides that the only destiny worthy of her is that of a royal princess.;5.8;395;5.647;0;0
13728;tt0442207;Locked Out;Enfermés dehors;Once upon a time, somewhere... a homeless guy finds a policeman's uniform...;6.1;105;5.647;3666789;6515167
14235;tt1087842;Eden Log;Eden Log;A man wakes up deep inside a cave. Suffering amnesia, he has no recollection of how he came to be here or of what happened to the man whose body he finds beside him. Tailed by a mysterious creature, he must continue through this strange and fantastic world. Enclosed, Tolbiac has no other option to reach the surface than to use REZO ZERO, secret observing cells in this cemetery-like abandoned mine.;4.9;110;5.645;0;0
462503;tt6481478;The Teacher;Les Grands Esprits;Teacher in the most prestigious highschool in the country, François enjoys the life he’s always known, in the intellectual and bourgeois society of Paris. Trapped in a situation where he’s forced to accept a job in a school of a tough underprivileged suburb, he finds himself confronted to his own limits and to the upheaval of his values and certainties.;6.5;147;5.639;0;0
510465;tt8476174;Mad Mom;Ma Reum;"Everything goes for the best in Fanny's life without stories ... until she discovers that her beloved son, Arthur, nine, is the scapegoat of three boys at his school. Fanny will not leave her son alone in front of these little executioners: she will give these dirty kids the change of their room. Thunderstorms and playground traps, now it will be ""an eye for an eye and a tooth for a tooth!""";6.1;153;5.636;0;0
9736;tt0996930;Love Me No More;Deux jours à tuer;Antoine Méliot is around 40 years old and has everything he needs to be happy: a beautiful wife, two adorable children, friends he can count on, a pretty house in the Yvelines and money. But one day he decides to ruin everything in one weekend.;7.0;127;5.622;0;0
42044;tt0090015;Shoah;Shoah;Claude Lanzmann directed this 9½ hour documentary on the Holocaust without using a single frame of archive footage. He interviews survivors, witnesses, and ex-Nazis (whom he had to film secretly since they only agreed to be interviewed by audio). His style of interviewing, by asking for the most minute details, is effective at adding up these details to give a horrifying portrait of the events of Nazi genocide. He also shows, or rather lets some of his subjects show, that the anti-Semitism that caused 6 million Jews to die in the Holocaust is still alive and well in many people who still live in Germany, Poland, and elsewhere.;8.4;125;5.621;20175;0
57243;tt1805297;The Women on the 6th Floor;Les Femmes du 6e étage;Paris, in the early 1960s. Jean-Louis Joubert is a serious but uptight stockbroker, married to Suzanne, a starchy class-conscious woman and father of two arrogant teenage boys, currently in a boarding school. The affluent man lives a steady yet boring life. At least until, due to fortuitous circumstances, Maria, the charming new maid at the service of Jean-Louis' family, makes him discover the servants' quarter on the sixth floor of the luxury building he owns and lives in. There live a crowd of lively Spanish maids who will help Jean-Louis to open to a new civilization and a new approach of life. In their company - and more precisely in the company of beautiful Maria - Jean-Louis will gradually become another man, a better man.;6.8;264;5.612;0;0
10268;tt0450664;You Are So Beautiful;Je vous trouve très beau;Aymé Pigrenet, a recently widowed farmer, is eager to find a new wife to help him run his farm. Desperate, he seeks the aid of a local matchmaker who suggest that he go to Romania to find a new wife. There he meets Elena.;6.3;108;5.602;25001149;0
2882;tt0792965;Hunting and Gathering;Ensemble, c'est tout;When Camille falls ill, she is forced to live with Philibert and Franck.;6.6;290;5.589;0;0
307103;tt3433632;Serial Killer 1;L'Affaire SK1;The hunt, capture and trial of Guy Georges, one of France's most notorious serial killer.;6.9;229;5.588;0;5290000
8280;tt0487419;The Secret of the Grain;La Graine et le Mulet;At the port of Sète, Mr. Slimani, a tired 60-year-old, drags himself toward a shipyard job that has become more and more difficult to cope with as the years go by. He is a divorced father who forces himself to stay close to his family despite the schisms and tensions that are easily sparked off and that financial difficulties make even more intense. He is going through a delicate period in his life and, recently, everything seems to make him feel useless: a failure. He wants to escape from it all and set up his own restaurant. However, it appears to be an unreachable dream given his meager, irregular salary that is not anywhere near enough to supply what he needs to realize his ambition. But he can still dream and talk about it with his family in particular. A family that gradually gives its support to this project, which comes to symbolize the means to a better life. Thanks to its ingeniousness and hard work, this dream soon becomes a reality...or almost...;6.9;139;5.585;0;0
509364;tt8095860;By the Grace of God;Grâce à Dieu;"Alexandre lives in Lyon with his wife and children. One day, he discovered by chance that the priest who abused him to scouts always officiates with children. He then starts a fight, quickly joined by François and Emmanuel, also victims of the priest, to ""release their word"" on what they suffered.";7.2;353;13.469;0;0
175;tt0095250;The Big Blue;Le Grand Bleu;"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men (he even considers a school of dolphins as his extended family).  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.";7.5;998;13.36;0;14390509
60670;tt0228786;The Crimson Rivers;Les Rivières pourpres;Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.;7.0;1006;13.341;0;2365000
18897;tt1075113;Don't Look Back;Ne te retourne pas;Panic attacks and memory loss signal the plight of a writer whose body is inexplicably being taken over by another woman.;5.7;134;13.307;2651917;13000000
432613;tt6021478;Marry Me, Dude;Épouse-moi mon pote;Yassine asks his best friend Fred to marry him in order to avoid deportation...;6.4;759;13.288;0;0
760;tt0069747;The Mad Adventures of Rabbi Jacob;Les Aventures de Rabbi Jacob;In this riot of frantic disguises and mistaken identities, Victor Pivert, a blustering, bigoted French factory owner, finds himself taken hostage by Slimane, an Arab rebel leader. The two dress up as rabbis as they try to elude not only assasins from Slimane's country, but also the police, who think Pivert is a murderer. Pivert ends up posing as Rabbi Jacob, a beloved figure who's returned to France for his first visit after 30 years in the United States. Adding to the confusion are Pivert's dentist-wife, who thinks her husband is leaving her for another woman, their daughter, who's about to get married, and a Parisian neighborhood filled with people eager to celebrate the return of Rabbi Jacob.;7.4;667;13.161;0;0
21484;tt0082933;Possession;Possession;A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair.;7.4;527;13.159;0;0
262391;tt2800240;Serial (Bad) Weddings;Qu'est-ce qu'on a fait au Bon Dieu;A catholic French couple sees their life upside down when their four daughters get married to men of different religion and origins.;6.7;2782;13.1;176404493;13000000
547388;tt7882250;New Biz in the Hood;Jusqu'ici tout va bien;Fred Bartel is the charismatic boss of a trendy Parisian communication agency, Happy Few. After a heated tax audit, he was forced by the administration to relocate overnight his company in La Courneuve. Fred and his team meet Samy, a young suburb who will quickly propose to teach them the rules and practices to adopt in this new environment.;6.0;192;13.091;0;9598644
499726;tt7205316;MILF;MILF;Three childhood friends - Elise, Sonia and Cecile - leave for a summer in the South of France to help clear Cecile’s holiday house before it is put up for sale. There, they soon become the prime targets of three horny young men, for whom these single forty-year-old women are much more attractive than girls their age.;6.1;310;13.089;0;0
11625;tt0096842;Asterix and the Big Fight;Astérix et le coup du menhir;Gaullish custom requires that a would-be chief must challenge and defeat another to become the leader of two tribes. Vitalstatistix is not perturbed because of Getafix's magic potion. Getafix, however has an accident and forgets how to make it. Then Vitalstatistix is suddenly challenged.;6.3;393;13.058;0;0
6312;tt0237534;Brotherhood of the Wolf;Le Pacte des loups;In 18th century France, the Chevalier de Fronsac and his Native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.;6.7;1021;13.003;70752904;29000000
761;tt0074103;The Wing or The Thigh?;L'Aile ou la Cuisse;Charles Duchemin, a well-known gourmet and publisher of a famous restaurant guide, is waging a war against fast food entrepreneur Tri- catel to save the French art of cooking. After having agreed to appear on a talk show to show his skills in naming food and wine by taste, he is confronted with two disasters: his son wants to become a clown rather than a restaurant tester and he, the famous Charles Duchemin, has lost his taste!;7.2;562;12.941;0;0
9642;tt0371552;Asterix and the Vikings;Astérix et les Vikings;Asterix and Obelix have been given a tough mission: Transform the chief's lazy nephew Justforkix into a warrior. When the Vikings abduct him and bring him back to their homeland, Asterix and Obelix must travel to Norway to rescue Justforkix.;6.1;501;12.938;22501596;0
9662;tt0286244;The Triplets of Belleville;Les Triplettes de Belleville;When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.;7.4;620;12.826;14776760;9500000
9045;tt0280653;Amen.;Amen.;Kurt Gerstein—a member of the Institute for Hygiene of the Waffen-SS—is horrified by what he sees in the death camps. he is then shocked to learn that the process he used to purify water for his troops by using Zyklon-B, is now used to kill people in gas chambers.;7.0;218;12.753;0;0
265177;tt3612616;Mommy;Mommy;A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.;8.3;2021;12.701;3494070;4900000
580600;tt8329148;Astro Kid;Terra Willy, planète inconnue;Upon the destruction of their ship, Willy is separated from his parents. He lands on a wild and unexplored planet and with the help of Buck, a survival robot, he will have to hold until the arrival of a rescue mission.;7.1;124;12.684;0;0
21427;tt0449851;The Valet;La Doublure;Caught by tabloid paparazzi with his mistress Elena, a famous and beautiful fashion model, billionaire Pierre Levasseur tries to avoid a divorce by inventing a preposterous lie. He uses the presence of a passerby in the photo to claim to his wife that it's not him Elena is seeing but the other man, one François Pignon. Pignon is a modest little man who works as a parking valet. To make the story convincing, Elena has to move in with Pignon.;6.0;392;12.605;29326868;0
186992;tt2852458;Stranger by the Lake;L'Inconnu du Lac;Franck, a fit gay man, seeks love at a lakeside gay cruising beach. Among the mostly pudgy nude sunbathers, he befriends Henri, a depressed middle-aged bi-sexual who enjoys the quiet but accepts Franck's company. When Michel appears, Franck finally spots a man he'd like to know sexually. Unfortunately, he also spots him drowning his gay lover but opts not to tell anyone in order to consider having a relationship with this handsome yet remorseless killer.;6.3;271;12.588;0;0
75491;tt1355638;The Rabbi's Cat;Le Chat du rabbin;The story of a rabbi and his talking cat, a sharp-tongued feline philosopher brimming with scathing humor and a less than pure love for the rabbi's teenage daughter.;6.9;128;5.581;0;0
260312;tt2571502;The Yellow Eyes of Crocodiles;Les yeux jaunes des crocodiles;Two sisters, their families, and sometimes complicated lives.;6.0;129;5.573;0;0
398939;tt5600326;C'est tout pour moi;C'est tout pour moi;Lila, grows up in the high-rises of the Marolles in Brussels. Along with her sister and her friends, she dreams of becoming a dancer and revolutionising the world of hip-hop. While her friends stay in Brussels, Lila leaves everything - comfort, family - behind to go to Paris, where she is certain her persistence will pay off. Except that life in Paris quickly takes an unexpected turn. The woman who dreamed of being a choreographer ends up as a lap dancer in a rap video, and that’s only the beginning of her disillusionment. After a chance meeting with a drama teacher, she bears her heart and soul on stage and begins doing stand-up. This time, her unusual dedication leads her to find her calling. However, she still has to fight one final battle: convincing her father that she has made the right choice.;6.7;161;5.571;0;0
418333;tt6169844;Crush in Jaipur;Coup de foudre à Jaipur;A light hearted romantic-road comedy produced by Big Band Story in association with the French TV network TF1. The film had its world premiere in Festival de la Fiction TV, La Rochelle.  The film stars popular French TV stars Rayane Bensetti, Lucie Lucas, Cécile Rebboah & Xavier Robic.;6.4;207;5.566;0;0
73562;tt1931470;Declaration of War;La guerre est déclarée;Roméo and Juliette are two young actors. They fall in love at first sight, move in together and make a baby. A love story and the founding of a home like millions of others. Except that their little boy, Adam, behaves abnormally. The young parents try hard to persuade themselves that everything is okay but, with the passing of time, they cannot delude themselves anymore: their son has a problem. From now on, war is declared. A war against illness. A war against Death. A war against despair.;7.2;146;5.56;0;0
398933;tt6286668;To the Top;Tout là-haut;Scott, a gifted young snowboarder, has one dream: to be number one. He wants to do what no one has ever succeeded in doing: to climb Mount Everest and ride the world's purest, steepest, and most dangerous descent. Once in Chamonix, the riders' Mecca, he crosses paths with Pierrick, a former champion turned mountain guide. Scott knows that this is the encounter that could take him to the top.;6.0;123;5.546;0;0
285387;tt2113636;Colt 45;Colt 45;Vincent Miles, a gunsmith and shooting instructor at the National Police, is an expert in combat shooting who stubbornly refuses to join a field brigade, a choice which their colleagues do not understand. When he meets Milo Cardena, a mysterious and skilled cop, his life changes in such way that he cannot ignore his true nature anymore.;5.7;106;5.545;0;0
369779;tt4515544;La Tour 2 Contrôle Infernale;La Tour 2 Contrôle Infernale;"Ernest Krakenkrick and Bachir Bouzouk are about to become pilots in the French army. But after the bad consequences of a test undertaken with the centrifuge, they are forced to give up their dream. They are eventually given the position of baggage handler at Orly-West Airport in Paris. But one night, there is a hostage-taking in the airport and the ""Moustachious"", a group of terrorists, take hold of the control tower.";4.1;176;5.544;0;0
18607;tt0469055;Comme t'y es belle!;Comme t'y es belle!;;6.1;116;5.539;0;0
280511;tt3499754;Fastlife;Fastlife;Fastlife: always go further, faster, to shine in the eyes of others: this is the motto of Franklin. Franklin is a megalomaniac obsessed by the desire to shine at any price. He will have to choose between becoming a man or continue to live the Fastlife...;4.9;107;5.536;0;0
121730;tt2210823;Big is Beautiful;Mince alors !;A resort for individuals who want to lose weight is helps several women discover friendships, acceptance with body image and hard truths.;5.8;140;5.533;0;0
182246;tt2655788;11.6;11.6;In November 2009, French security van driver Toni Musulin makes off with nearly 12 million euros, then turns himself over to the authorities a week later.;5.4;133;5.529;0;0
248611;tt3112654;Mea Culpa;Mea Culpa;Franck and Simon are both good cops. They work as partners. But their lives take a tailspin when Simon, driving drunk, causes a tragic car wreck. A few years later, out of the police, he is forced to take matters into his own hands when his family is in danger.;6.3;107;5.526;3736775;0
246320;tt3092076;The Three Brothers: The Return;Les Trois Frères : Le Retour;Three brothers are reunited on the occasion of the death of his mother. The three are in a difficult stage of their lives due to economic difficulties: Bernard is a failed actor, Didier pretends to be a professor of philosophy when, in fact, is selling sex toys and Pascal lives off a rich sexagenarian. Accompanied by Sara, the teenage daughter of Bernard, they live surprising encounters while new problems appear.;5.0;311;5.515;0;13640000
358430;tt3814316;The New Kid;Le Nouveau;Benoit is the new kid at a junior high school. He's bullied by a gang of arrogant boys who make things difficult for him. Determined not to be pushed around, Benoit organizes a big party and invites the whole class. But on the night of the party, only three students turn up...;6.1;125;5.509;0;0
352187;tt3582040;Boomerang;Boomerang;Antoine Rey looks for a special gift for his sister Melanie on her 40th birthday. He decides to surprise her with a trip to the French Island of Noirmoutier, where they spent many summers as children until their mother's death. On the drive back to Paris, Melanie is seriously injured in a car accident...;6.4;106;5.504;0;0
298614;tt3667648;Do Not Disturb;Une heure de tranquillité;Michel, who's crazy about jazz, has just found a rare album that he dreams of quietly listening to in his living room. But the world seems to have conspired against him: his wife chooses this moment to divulge an ill-timed revelation, his adult son makes a surprise visit, one of his friends knocks on the door, while his mother keeps calling him on his smartphone. Not to mention that today the residents in his apartment building are holding their annual House Party. Manipulative and a liar, Michel is ready to do anything to have a moment of peace and quiet. Is it still possible, in this day and age, to just have one hour of peace?;5.3;260;5.49;0;0
453350;tt6805302;Bloody Milk;Petit Paysan;Pierre, in his thirties, is a breeder of dairy cattle. His life revolves around his farm, his veterinarian sister and his parents whose livestock he took over. As the first cases of a zoonotic outbreak are reported in France, Pierre discovers that one of his animals is infected. He cannot cope with the perspective of losing the whole herd. They are everything he has and he will do whatever it takes to save them.;6.9;135;5.482;0;0
336199;tt4357368;Macadam Stories;Asphalte;Improbable encounters bring tenderness, laughter and compassion to a world of urban alienation.;6.7;116;5.48;0;0
468292;tt5450524;Affreux et méchants;Brutti e cattivi;A group of wild, physically disabled gangsters has a plan to rob a bank, but things go terribly wrong when each of them reveals they all had their own personal agenda.;5.7;137;5.471;0;0
384371;tt4857596;Roommates Wanted;Adopte un veuf;When recently widowed, it is difficult to get used to a new life ... This is the case for Hubert Jacquin, who spends most of his time in his huge apartment, depressed, in front of his TV. One day, after a misunderstanding, his life will change. Manuela, a young and bubbly adventurer in search of a dwelling calls his home! At first reluctant, Hubert will quickly get used to the presence of this energy storm, who even manages to convince him to allow two other people to stay. There are many surprises in store for Hubert ...;6.3;294;5.459;0;0
30270;tt0864336;Gad Elmaleh - L'autre c'est moi;Gad Elmaleh - L'autre c'est moi;L'Autre c'est moi est le troisième spectacle de l'humoriste Gad Elmaleh, en 2005.;7.7;145;5.45;0;0
392140;tt4787478;Ma famille t'adore déjà !;Ma famille t'adore déjà !;A young man meets his soon-to-be in-laws but discovers behind their proud and wealthy appearances some deep issues and lies.;5.3;230;5.448;0;0
11670;tt0072934;A Pain in the Ass;L’Emmerdeur;Ralf Milan, a hitman, arrives in Montpellier to kill an important witness. He checks in a hotel without knowing that his neighbour has become neurotic after his wife left him.;7.3;120;5.434;0;0
33624;tt0374627;Double zéro;Double zéro;Ben and Bill are the two worst, completely useless agents - real losers. But who else would you send on a super-difficult top-secret mission? The French have just sold a new high-power M51 rocket to the Russians for crazy money. Unfortunately for them, the rocket was hijacked before they could get it of their hands. However, not just any fool is up to neutralizing this threat, but only the craziest and most stupid of them can cope with such a task.;5.0;222;5.431;0;0
17413;tt1315883;Incognito;Incognito;;5.5;193;5.426;0;0
319340;tt4255626;I Kissed a Girl;Toute première fois;Jérémie, 34, wakes up in an apartment he doesn't know, next to a woman he doesn't know. She is Adna, a stunning Swedish woman who is as funny as she is sweet. Is this the beginning of a fairy tale? Not quite, since Jérémie is about to get married—to Antoine.;5.9;233;5.423;0;0
323432;tt3592172;Les Gorilles;Les Gorilles;;4.6;116;5.413;0;0
474331;tt7156222;Keep an Eye Out;Au poste !;Police officers at a station must solve a murder case.;6.7;391;5.409;0;0
36719;tt0167926;The Children of the Marshland;Les enfants du marais;The film is set in Marais, a quiet region along the banks of Loire river in 1918. Riton is afflicted with a bad-tempered wife and three unruly children. Garris lives alone with his recollections of World War I trenches. Their daily life consists of seasonal work and visits from their two pals: Tane, the local train conductor and Amédée, a dreamer and voracious reader of classics.;7.1;107;5.397;0;0
270400;tt3365778;Breathe;Respire;Charlie, a 17-year-old girl tortured by doubt, is thrilled when she becomes friends with Sarah, but when Sarah tires of Charlie and looks for a new friend, their relationship takes an ominous turn.;7.1;377;5.387;0;0
366548;tt5148864;The Nobodies;Les Dissociés;One morning, Lily and Ben wake up side by side in bodies that are not theirs. And Magalie, a little girl in the body of a tall, bearded, awaits them in the guest room. This is the beginning of an incredible adventure, sometimes initiatory, where the bodies and identities will be reversed at the option of a simple hug.;7.5;161;5.383;0;0
400020;tt1699518;The Young Karl Marx;Le jeune Karl Marx;26 year-old Karl Marx embarks with his wife, Jenny, on the road to exile. In 1844 in Paris, he meets Friedrich Engels, an industrialist’s son, who has been investigating the sordid birth of the British working class. Engels, the dandy, provides the last piece of the puzzle to the young Karl Marx’s new vision of the world. Together, between censorship and the police’s repression, riots and political upheavals, they will lead the labor movement during its development into a modern era.;6.9;210;5.379;0;0
62580;tt1473063;The Well Digger's Daughter;La Fille du puisatier;It's the beginning of the WWII. South of France. Patricia, 18, is the oldest daughter of a well-digger, Pascal, who considers her a princess because of her moral qualities. She's kind, devoted. One day, she briefly meets a young man, Jacques, the son of Mazel, owner of the shop where her father buy his material. He's handsome and teasing. Her father's friend, Felipe, would love to marry her, and he invites her to an aviation show. She accepts his invitation only because she knows Jacques is a pilot and will be there. Soon, she'll carry his child, and he'll be gone, and the family will have to deal with this out-of-wedlock pregnancy...;6.8;128;5.379;0;0
37653;tt0114732;The Three Brothers;Les Trois Frères;Three half-brothers are reunited at their mother's funeral. After being told of their inheritance they quickly spend the money, only to find out that they will not receive it after all. The men grow closer while deciding how to proceed.;7.0;515;5.377;0;7500000
21494;tt0796335;Moliere;Molière;Molière, a down-and-out actor-cum-playwright up to his ears in debt. When the wealthy Jourdain offers to cover that debt so that Molière's theatrical talents might help Jourdain win the heart of a certain widowed marquise, hilarity ensues.;6.5;117;5.374;0;0
329815;tt4085084;Disorder;Maryland;An ex-soldier with PTSD is hired to protect the wife and child of a wealthy Lebanese businessman while he's out of town.;5.6;163;5.372;39687;0
241875;tt2912974;Jamais le premier soir;Jamais le premier soir;"Julie, a woman who is unlucky in love despite her bubbly demeanor. Her job at a bookstore takes an interesting twist when she discovers a book titled ""Happiness Can Be Learned,"" and she sets out to fix her love life once and for all.";5.1;239;5.356;7255685;0
51925;tt0083110;The Under-Gifted In Vacation;Les Sous-Doués En Vacances;A group of friends are planning how to spend their summer vacation. One plans to go to the Seychelles with his American girlfriend. At the airport she dumps him for another guy. He has no money so he steals a backpack and goes camping. Somehow he meets a pretty girl and convinces her to share his tent. But a famous singer sees the girl and wants her too. He convinces the luckless guy to act like a fool and the girl leaves him and goes with the singer to the French Rivera.;5.4;172;5.353;0;0
4180;tt0090206;Three Men and a Cradle;3 hommes et un couffin;Three young men (Jacques, Pierre and Michel) share an apartment in Paris, and have many girlfriends and parties. Once, during a party, a friend of Jacques' tells him he has a quite compromising package to deliver, and asks him if he can leave it discreetly at their place. Jacques agrees and, as he works as a steward, flies away for a one month trip in Japan, telling Pierre and Michel about the package. Then, one of Jacques' former girlfriends drops a baby before their door, making Pierre and Michel believing it is the package they are waiting for. Their lives are then completely changed.;6.3;164;5.346;2052466;0
50848;tt1646974;The Names of Love;Le Nom des gens;Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people are concerned. Generally, it works pretty well. Until the day she meets Arthur Martin, a discreet forty-something who doesn't like taking risks. She imagines that with a name like that, he's got to be slightly fascist. But names are deceitful and appearances deceiving.;7.3;209;5.34;0;4600000
168615;tt2538654;Boule & Bill;Boule & Bill;Buddy is an abandoned young cocker spaniel waiting dejectedly in his cage for a kind, new owner to adopt him. Suddenly, Billy, a little boy whose hair is as red as Buddy's, appears. It's love at first sight and the beginning of a great friendship. But for Billy's parents, this is where the trouble begins.;4.5;238;5.339;0;22160664
157820;tt2027140;Mood Indigo;L'écume des jours;A woman suffers from an unusual illness caused by a flower growing in her lungs.;6.1;462;5.327;0;0
33095;tt0110922;Good Old Daze;Le péril jeune;Ten years after their Upper Sixth, Bruno, Momo, Leon and Alain meet together in the waiting room of a maternity hospital. The father of the awaited baby is Tomasi, their best friend at that time, who died one month before due to an overdose. They remember their teenage, their laughs, their dreams, their stupid pranks... a description of the French youth in the middle of the seventies.;7.2;150;5.322;0;0
442266;tt7023354;La Colle;La Colle;Poor Benjamin gets stuck in a time-loop while on detention with his high-school crush.;6.4;170;5.304;0;0
450179;tt5796516;Problemos;Problemos;When a pandemic strikes the world, Victor and his family get stuck within a hippie community.;5.3;206;5.303;0;0
